  0.240000000000E-01  0.124988750281E+00  0.468735933869E-03  0.374988747096E+00  0.468735933874E-03
  0.250000000000E-01  0.124988281545E+00  0.468736568135E-03  0.374989254508E+00  0.468736568139E-03
  0.260000000000E-01  0.124987812808E+00  0.468737300018E-03  0.374989840014E+00  0.468737300022E-03
  0.270000000000E-01  0.124987344070E+00  0.468738129517E-03  0.374990503614E+00  0.468738129521E-03
  0.280000000000E-01  0.124986875332E+00  0.468739056633E-03  0.374991245306E+00  0.468739056637E-03
  0.290000000000E-01  0.124986406592E+00  0.468740081364E-03  0.374992065091E+00  0.468740081368E-03
  0.300000000000E-01  0.124985937852E+00  0.468741203710E-03  0.374992962968E+00  0.468741203714E-03
  0.310000000000E-01  0.124985469110E+00  0.468742423671E-03  0.374993938937E+00  0.468742423675E-03
  0.320000000000E-01  0.124985000367E+00  0.468743741247E-03  0.374994992998E+00  0.468743741251E-03
  0.330000000000E-01  0.124984531622E+00  0.468745156437E-03  0.374996125150E+00  0.468745156442E-03
  0.340000000000E-01  0.124984062876E+00  0.468746669242E-03  0.374997335394E+00  0.468746669247E-03
  0.350000000000E-01  0.124983594129E+00  0.468748279662E-03  0.374998623729E+00  0.468748279666E-03
  0.360000000000E-01  0.124983125380E+00  0.468749987696E-03  0.374999990157E+00  0.468749987700E-03
  0.370000000000E-01  0.124982656629E+00  0.468751793345E-03  0.375001434676E+00  0.468751793349E-03
  0.380000000000E-01  0.124982187876E+00  0.468753696609E-03  0.375002957287E+00  0.468753696613E-03
  0.390000000000E-01  0.124981719121E+00  0.468755697488E-03  0.375004557991E+00  0.468755697493E-03
  0.400000000000E-01  0.124981250365E+00  0.468757795984E-03  0.375006236787E+00  0.468757795988E-03
  0.410000000000E-01  0.124980781606E+00  0.468759992096E-03  0.375007993677E+00  0.468759992101E-03
  0.420000000000E-01  0.124980312845E+00  0.468762285826E-03  0.375009828661E+00  0.468762285830E-03
  0.430000000000E-01  0.124979844081E+00  0.468764677174E-03  0.375011741739E+00  0.468764677178E-03
  0.440000000000E-01  0.124979375315E+00  0.468767166140E-03  0.375013732912E+00  0.468767166144E-03
  0.450000000000E-01  0.124978906547E+00  0.468769752726E-03  0.375015802181E+00  0.468769752731E-03
  0.460000000000E-01  0.124978437776E+00  0.468772436933E-03  0.375017949547E+00  0.468772436938E-03
  0.470000000000E-01  0.124977969002E+00  0.468775218762E-03  0.375020175010E+00  0.468775218767E-03
  0.480000000000E-01  0.124977500225E+00  0.468778098214E-03  0.375022478571E+00  0.468778098219E-03
  0.490000000000E-01  0.124977031446E+00  0.468781075291E-03  0.375024860233E+00  0.468781075295E-03
  0.500000000000E-01  0.124976562663E+00  0.468784149993E-03  0.375027319994E+00  0.468784149997E-03
  0.510000000000E-01  0.124976093877E+00  0.468787322322E-03  0.375029857858E+00  0.468787322327E-03
  0.520000000000E-01  0.124975625088E+00  0.468790592280E-03  0.375032473824E+00  0.468790592285E-03
  0.530000000000E-01  0.124975156296E+00  0.468793959869E-03  0.375035167895E+00  0.468793959873E-03
  0.540000000000E-01  0.124974687501E+00  0.468797425089E-03  0.375037940071E+00  0.468797425093E-03
  0.550000000000E-01  0.124974218701E+00  0.468800987943E-03  0.375040790355E+00  0.468800987948E-03
  0.560000000000E-01  0.124973749898E+00  0.468804648434E-03  0.375043718747E+00  0.468804648438E-03
  0.570000000000E-01  0.124973281092E+00  0.468808406562E-03  0.375046725249E+00  0.468808406566E-03
  0.580000000000E-01  0.124972812282E+00  0.468812262329E-03  0.375049809863E+00  0.468812262334E-03
  0.590000000000E-01  0.124972343467E+00  0.468816215739E-03  0.375052972591E+00  0.468816215743E-03
  0.600000000000E-01  0.124971874649E+00  0.468820266793E-03  0.375056213434E+00  0.468820266797E-03
  0.610000000000E-01  0.124971405827E+00  0.468824415494E-03  0.375059532395E+00  0.468824415498E-03
  0.620000000000E-01  0.124970937000E+00  0.468828661843E-03  0.375062929475E+00  0.468828661848E-03
  0.630000000000E-01  0.124970468169E+00  0.468833005844E-03  0.375066404675E+00  0.468833005849E-03
  0.640000000000E-01  0.124969999334E+00  0.468837447499E-03  0.375069958000E+00  0.468837447504E-03
  0.650000000000E-01  0.124969530495E+00  0.468841986811E-03  0.375073589449E+00  0.468841986816E-03
  0.660000000000E-01  0.124969061650E+00  0.468846623783E-03  0.375077299026E+00  0.468846623787E-03
  0.670000000000E-01  0.124968592801E+00  0.468851358417E-03  0.375081086734E+00  0.468851358421E-03
  0.680000000000E-01  0.124968123948E+00  0.468856190716E-03  0.375084952573E+00  0.468856190721E-03
  0.690000000000E-01  0.124967655089E+00  0.468861120684E-03  0.375088896547E+00  0.468861120689E-03
  0.700000000000E-01  0.124967186225E+00  0.468866148324E-03  0.375092918659E+00  0.468866148328E-03
  0.710000000000E-01  0.124966717357E+00  0.468871273638E-03  0.375097018910E+00  0.468871273642E-03
  0.720000000000E-01  0.124966248483E+00  0.468876496630E-03  0.375101197304E+00  0.468876496634E-03
  0.730000000000E-01  0.124965779604E+00  0.468881817304E-03  0.375105453843E+00  0.468881817308E-03
  0.740000000000E-01  0.124965310719E+00  0.468887235662E-03  0.375109788530E+00  0.468887235667E-03
  0.750000000000E-01  0.124964841829E+00  0.468892751709E-03  0.375114201368E+00  0.468892751714E-03
  0.760000000000E-01  0.124964372933E+00  0.468898365449E-03  0.375118692359E+00  0.468898365453E-03
  0.770000000000E-01  0.124963904032E+00  0.468904076884E-03  0.375123261507E+00  0.468904076888E-03
  0.780000000000E-01  0.124963435125E+00  0.468909886019E-03  0.375127908815E+00  0.468909886023E-03
  0.790000000000E-01  0.124962966212E+00  0.468915792858E-03  0.375132634286E+00  0.468915792862E-03
  0.800000000000E-01  0.124962497294E+00  0.468921797404E-03  0.375137437923E+00  0.468921797408E-03
  0.810000000000E-01  0.124962028369E+00  0.468927899662E-03  0.375142319730E+00  0.468927899667E-03
  0.820000000000E-01  0.124961559438E+00  0.468934099636E-03  0.375147279709E+00  0.468934099641E-03
  0.830000000000E-01  0.124961090501E+00  0.468940397330E-03  0.375152317864E+00  0.468940397335E-03
  0.840000000000E-01  0.124960621557E+00  0.468946792749E-03  0.375157434199E+00  0.468946792754E-03
  0.850000000000E-01  0.124960152607E+00  0.468953285897E-03  0.375162628717E+00  0.468953285901E-03
  0.860000000000E-01  0.124959683650E+00  0.468959876778E-03  0.375167901422E+00  0.468959876783E-03
  0.870000000000E-01  0.124959214687E+00  0.468966565398E-03  0.375173252318E+00  0.468966565402E-03
  0.880000000000E-01  0.124958745717E+00  0.468973351760E-03  0.375178681408E+00  0.468973351765E-03
  0.890000000000E-01  0.124958276740E+00  0.468980235870E-03  0.375184188696E+00  0.468980235875E-03
  0.900000000000E-01  0.124957807757E+00  0.468987217733E-03  0.375189774186E+00  0.468987217737E-03
  0.910000000000E-01  0.124957338766E+00  0.468994297353E-03  0.375195437882E+00  0.468994297357E-03
  0.920000000000E-01  0.124956869768E+00  0.469001474735E-03  0.375201179788E+00  0.469001474740E-03
  0.930000000000E-01  0.124956400763E+00  0.469008749886E-03  0.375206999909E+00  0.469008749890E-03
  0.940000000000E-01  0.124955931751E+00  0.469016122809E-03  0.375212898247E+00  0.469016122814E-03
  0.950000000000E-01  0.124955462731E+00  0.469023593511E-03  0.375218874809E+00  0.469023593515E-03
  0.960000000000E-01  0.124954993703E+00  0.469031161996E-03  0.375224929597E+00  0.469031162001E-03
  0.970000000000E-01  0.124954524668E+00  0.469038828271E-03  0.375231062617E+00  0.469038828275E-03
  0.980000000000E-01  0.124954055626E+00  0.469046592340E-03  0.375237273872E+00  0.469046592345E-03
  0.990000000000E-01  0.124953586575E+00  0.469054454210E-03  0.375243563368E+00  0.469054454214E-03
  0.100000000000E+00  0.124953117517E+00  0.469062413885E-03  0.375249931108E+00  0.469062413890E-03
  0.101000000000E+00  0.124952648450E+00  0.469070471373E-03  0.375256377099E+00  0.469070471378E-03
  0.102000000000E+00  0.124952179376E+00  0.469078626679E-03  0.375262901343E+00  0.469078626684E-03
  0.103000000000E+00  0.124951710293E+00  0.469086879809E-03  0.375269503847E+00  0.469086879814E-03
  0.104000000000E+00  0.124951241202E+00  0.469095230769E-03  0.375276184615E+00  0.469095230774E-03
  0.105000000000E+00  0.124950772102E+00  0.469103679565E-03  0.375282943652E+00  0.469103679570E-03
  0.106000000000E+00  0.124950302995E+00  0.469112226204E-03  0.375289780963E+00  0.469112226209E-03
  0.107000000000E+00  0.124949833878E+00  0.469120870692E-03  0.375296696553E+00  0.469120870696E-03
  0.108000000000E+00  0.124949364753E+00  0.469129613035E-03  0.375303690428E+00  0.469129613039E-03
  0.109000000000E+00  0.124948895619E+00  0.469138453240E-03  0.375310762592E+00  0.469138453244E-03
  0.110000000000E+00  0.124948426476E+00  0.469147391313E-03  0.375317913050E+00  0.469147391318E-03
  0.111000000000E+00  0.124947957324E+00  0.469156427262E-03  0.375325141810E+00  0.469156427267E-03
  0.112000000000E+00  0.124947488163E+00  0.469165561093E-03  0.375332448874E+00  0.469165561098E-03
  0.113000000000E+00  0.124947018993E+00  0.469174792813E-03  0.375339834250E+00  0.469174792818E-03
  0.114000000000E+00  0.124946549813E+00  0.469184122428E-03  0.375347297943E+00  0.469184122433E-03
  0.115000000000E+00  0.124946080625E+00  0.469193549947E-03  0.375354839958E+00  0.469193549952E-03
  0.116000000000E+00  0.124945611426E+00  0.469203075376E-03  0.375362460301E+00  0.469203075381E-03
  0.117000000000E+00  0.124945142218E+00  0.469212698723E-03  0.375370158978E+00  0.469212698727E-03
  0.118000000000E+00  0.124944673001E+00  0.469222419994E-03  0.375377935995E+00  0.469222419999E-03
  0.119000000000E+00  0.124944203773E+00  0.469232239197E-03  0.375385791357E+00  0.469232239202E-03
  0.120000000000E+00  0.124943734536E+00  0.469242156340E-03  0.375393725072E+00  0.469242156345E-03
  0.121000000000E+00  0.124943265289E+00  0.469252171430E-03  0.375401737144E+00  0.469252171435E-03
  0.122000000000E+00  0.124942796032E+00  0.469262284475E-03  0.375409827580E+00  0.469262284480E-03
  0.123000000000E+00  0.124942326764E+00  0.469272495482E-03  0.375417996386E+00  0.469272495487E-03
  0.124000000000E+00  0.124941857487E+00  0.469282804460E-03  0.375426243568E+00  0.469282804465E-03
  0.125000000000E+00  0.124941388199E+00  0.469293211417E-03  0.375434569134E+00  0.469293211422E-03
  0.126000000000E+00  0.124940918900E+00  0.469303716360E-03  0.375442973088E+00  0.469303716365E-03
  0.127000000000E+00  0.124940449591E+00  0.469314319298E-03  0.375451455438E+00  0.469314319303E-03
  0.128000000000E+00  0.124939980272E+00  0.469325020238E-03  0.375460016190E+00  0.469325020243E-03
  0.129000000000E+00  0.124939510941E+00  0.469335819189E-03  0.375468655351E+00  0.469335819194E-03
  0.130000000000E+00  0.124939041600E+00  0.469346716160E-03  0.375477372928E+00  0.469346716165E-03
  0.131000000000E+00  0.124938572248E+00  0.469357711159E-03  0.375486168927E+00  0.469357711164E-03
  0.132000000000E+00  0.124938102885E+00  0.469368804194E-03  0.375495043355E+00  0.469368804199E-03
  0.133000000000E+00  0.124937633510E+00  0.469379995274E-03  0.375503996219E+00  0.469379995279E-03
  0.134000000000E+00  0.124937164125E+00  0.469391284408E-03  0.375513027526E+00  0.469391284413E-03
  0.135000000000E+00  0.124936694728E+00  0.469402671604E-03  0.375522137283E+00  0.469402671609E-03
  0.136000000000E+00  0.124936225319E+00  0.469414156872E-03  0.375531325497E+00  0.469414156877E-03
  0.137000000000E+00  0.124935755899E+00  0.469425740220E-03  0.375540592176E+00  0.469425740225E-03
  0.138000000000E+00  0.124935286468E+00  0.469437421658E-03  0.375549937326E+00  0.469437421663E-03
  0.139000000000E+00  0.124934817024E+00  0.469449201194E-03  0.375559360955E+00  0.469449201199E-03
  0.140000000000E+00  0.124934347569E+00  0.469461078838E-03  0.375568863070E+00  0.469461078843E-03
  0.141000000000E+00  0.124933878102E+00  0.469473054599E-03  0.375578443679E+00  0.469473054604E-03
  0.142000000000E+00  0.124933408623E+00  0.469485128487E-03  0.375588102790E+00  0.469485128492E-03
  0.143000000000E+00  0.124932939132E+00  0.469497300511E-03  0.375597840409E+00  0.469497300516E-03
  0.144000000000E+00  0.124932469628E+00  0.469509570680E-03  0.375607656544E+00  0.469509570685E-03
  0.145000000000E+00  0.124932000113E+00  0.469521939005E-03  0.375617551204E+00  0.469521939010E-03
  0.146000000000E+00  0.124931530585E+00  0.469534405495E-03  0.375627524396E+00  0.469534405500E-03
  0.147000000000E+00  0.124931061044E+00  0.469546970160E-03  0.375637576128E+00  0.469546970165E-03
  0.148000000000E+00  0.124930591491E+00  0.469559633009E-03  0.375647706407E+00  0.469559633014E-03
  0.149000000000E+00  0.124930121925E+00  0.469572394054E-03  0.375657915243E+00  0.469572394059E-03
  0.150000000000E+00  0.124929652346E+00  0.469585253303E-03  0.375668202642E+00  0.469585253308E-03
  0.151000000000E+00  0.124929182754E+00  0.469598210767E-03  0.375678568614E+00  0.469598210772E-03
  0.152000000000E+00  0.124928713149E+00  0.469611266457E-03  0.375689013165E+00  0.469611266462E-03
  0.153000000000E+00  0.124928243531E+00  0.469624420382E-03  0.375699536306E+00  0.469624420388E-03
  0.154000000000E+00  0.124927773900E+00  0.469637672554E-03  0.375710138043E+00  0.469637672559E-03
  0.155000000000E+00  0.124927304256E+00  0.469651022982E-03  0.375720818386E+00  0.469651022988E-03
  0.156000000000E+00  0.124926834598E+00  0.469664471678E-03  0.375731577342E+00  0.469664471683E-03
  0.157000000000E+00  0.124926364927E+00  0.469678018651E-03  0.375742414921E+00  0.469678018657E-03
  0.158000000000E+00  0.124925895242E+00  0.469691663914E-03  0.375753331131E+00  0.469691663919E-03
  0.159000000000E+00  0.124925425544E+00  0.469705407476E-03  0.375764325981E+00  0.469705407481E-03
  0.160000000000E+00  0.124924955831E+00  0.469719249348E-03  0.375775399479E+00  0.469719249354E-03
  0.161000000000E+00  0.124924486105E+00  0.469733189542E-03  0.375786551634E+00  0.469733189548E-03
  0.162000000000E+00  0.124924016365E+00  0.469747228069E-03  0.375797782456E+00  0.469747228075E-03
  0.163000000000E+00  0.124923546611E+00  0.469761364940E-03  0.375809091952E+00  0.469761364946E-03
  0.164000000000E+00  0.124923076842E+00  0.469775600167E-03  0.375820480133E+00  0.469775600172E-03
  0.165000000000E+00  0.124922607060E+00  0.469789933760E-03  0.375831947008E+00  0.469789933765E-03
  0.166000000000E+00  0.124922137262E+00  0.469804365731E-03  0.375843492585E+00  0.469804365736E-03
  0.167000000000E+00  0.124921667451E+00  0.469818896091E-03  0.375855116873E+00  0.469818896097E-03
  0.168000000000E+00  0.124921197625E+00  0.469833524854E-03  0.375866819883E+00  0.469833524859E-03
  0.169000000000E+00  0.124920727784E+00  0.469848252029E-03  0.375878601623E+00  0.469848252034E-03
  0.170000000000E+00  0.124920257928E+00  0.469863077629E-03  0.375890462103E+00  0.469863077634E-03
  0.171000000000E+00  0.124919788057E+00  0.469878001666E-03  0.375902401332E+00  0.469878001671E-03
  0.172000000000E+00  0.124919318172E+00  0.469893024151E-03  0.375914419321E+00  0.469893024157E-03
  0.173000000000E+00  0.124918848271E+00  0.469908145097E-03  0.375926516078E+00  0.469908145103E-03
  0.174000000000E+00  0.124918378356E+00  0.469923364517E-03  0.375938691613E+00  0.469923364523E-03
  0.175000000000E+00  0.124917908425E+00  0.469938682421E-03  0.375950945937E+00  0.469938682427E-03
  0.176000000000E+00  0.124917438478E+00  0.469954098824E-03  0.375963279059E+00  0.469954098829E-03
  0.177000000000E+00  0.124916968516E+00  0.469969613736E-03  0.375975690989E+00  0.469969613741E-03
  0.178000000000E+00  0.124916498539E+00  0.469985227170E-03  0.375988181736E+00  0.469985227176E-03
  0.179000000000E+00  0.124916028546E+00  0.470000939140E-03  0.376000751312E+00  0.470000939146E-03
  0.180000000000E+00  0.124915558537E+00  0.470016749657E-03  0.376013399726E+00  0.470016749663E-03
  0.181000000000E+00  0.124915088512E+00  0.470032658735E-03  0.376026126988E+00  0.470032658741E-03
  0.182000000000E+00  0.124914618472E+00  0.470048666386E-03  0.376038933109E+00  0.470048666392E-03
  0.183000000000E+00  0.124914148415E+00  0.470064772623E-03  0.376051818098E+00  0.470064772629E-03
  0.184000000000E+00  0.124913678342E+00  0.470080977460E-03  0.376064781968E+00  0.470080977465E-03
  0.185000000000E+00  0.124913208253E+00  0.470097280908E-03  0.376077824727E+00  0.470097280914E-03
  0.186000000000E+00  0.124912738148E+00  0.470113682983E-03  0.376090946386E+00  0.470113682989E-03
  0.187000000000E+00  0.124912268026E+00  0.470130183696E-03  0.376104146957E+00  0.470130183702E-03
  0.188000000000E+00  0.124911797887E+00  0.470146783061E-03  0.376117426449E+00  0.470146783067E-03
  0.189000000000E+00  0.124911327732E+00  0.470163481092E-03  0.376130784873E+00  0.470163481098E-03
  0.190000000000E+00  0.124910857560E+00  0.470180277801E-03  0.376144222241E+00  0.470180277807E-03
  0.191000000000E+00  0.124910387371E+00  0.470197173204E-03  0.376157738563E+00  0.470197173210E-03
  0.192000000000E+00  0.124909917166E+00  0.470214167313E-03  0.376171333850E+00  0.470214167319E-03
  0.193000000000E+00  0.124909446943E+00  0.470231260142E-03  0.376185008113E+00  0.470231260148E-03
  0.194000000000E+00  0.124908976703E+00  0.470248451705E-03  0.376198761364E+00  0.470248451711E-03
  0.195000000000E+00  0.124908506446E+00  0.470265742015E-03  0.376212593612E+00  0.470265742021E-03
  0.196000000000E+00  0.124908036172E+00  0.470283131088E-03  0.376226504871E+00  0.470283131094E-03
  0.197000000000E+00  0.124907565880E+00  0.470300618937E-03  0.376240495150E+00  0.470300618943E-03
  0.198000000000E+00  0.124907095570E+00  0.470318205576E-03  0.376254564461E+00  0.470318205582E-03
  0.199000000000E+00  0.124906625243E+00  0.470335891020E-03  0.376268712816E+00  0.470335891026E-03
  0.200000000000E+00  0.124906154899E+00  0.470353675283E-03  0.376282940226E+00  0.470353675289E-03
  0.201000000000E+00  0.124905684536E+00  0.470371558379E-03  0.376297246703E+00  0.470371558385E-03
  0.202000000000E+00  0.124905214155E+00  0.470389540322E-03  0.376311632258E+00  0.470389540329E-03
  0.203000000000E+00  0.124904743757E+00  0.470407621129E-03  0.376326096903E+00  0.470407621135E-03
  0.204000000000E+00  0.124904273340E+00  0.470425800812E-03  0.376340640650E+00  0.470425800819E-03
  0.205000000000E+00  0.124903802905E+00  0.470444079388E-03  0.376355263511E+00  0.470444079394E-03
  0.206000000000E+00  0.124903332452E+00  0.470462456871E-03  0.376369965497E+00  0.470462456877E-03
  0.207000000000E+00  0.124902861980E+00  0.470480933275E-03  0.376384746620E+00  0.470480933281E-03
  0.208000000000E+00  0.124902391490E+00  0.470499508616E-03  0.376399606893E+00  0.470499508623E-03
  0.209000000000E+00  0.124901920981E+00  0.470518182910E-03  0.376414546328E+00  0.470518182916E-03
  0.210000000000E+00  0.124901450454E+00  0.470536956170E-03  0.376429564936E+00  0.470536956177E-03
  0.211000000000E+00  0.124900979907E+00  0.470555828414E-03  0.376444662731E+00  0.470555828420E-03
  0.212000000000E+00  0.124900509342E+00  0.470574799655E-03  0.376459839724E+00  0.470574799661E-03
  0.213000000000E+00  0.124900038758E+00  0.470593869909E-03  0.376475095927E+00  0.470593869915E-03
  0.214000000000E+00  0.124899568154E+00  0.470613039192E-03  0.376490431354E+00  0.470613039199E-03
  0.215000000000E+00  0.124899097532E+00  0.470632307520E-03  0.376505846016E+00  0.470632307527E-03
  0.216000000000E+00  0.124898626890E+00  0.470651674908E-03  0.376521339927E+00  0.470651674915E-03
  0.217000000000E+00  0.124898156228E+00  0.470671141373E-03  0.376536913098E+00  0.470671141379E-03
  0.218000000000E+00  0.124897685547E+00  0.470690706929E-03  0.376552565543E+00  0.470690706936E-03
  0.219000000000E+00  0.124897214847E+00  0.470710371593E-03  0.376568297275E+00  0.470710371600E-03
  0.220000000000E+00  0.124896744126E+00  0.470730135381E-03  0.376584108305E+00  0.470730135388E-03
  0.221000000000E+00  0.124896273386E+00  0.470749998310E-03  0.376599998648E+00  0.470749998316E-03
  0.222000000000E+00  0.124895802626E+00  0.470769960394E-03  0.376615968316E+00  0.470769960401E-03
  0.223000000000E+00  0.124895331846E+00  0.470790021652E-03  0.376632017321E+00  0.470790021658E-03
  0.224000000000E+00  0.124894861046E+00  0.470810182098E-03  0.376648145679E+00  0.470810182105E-03
  0.225000000000E+00  0.124894390226E+00  0.470830441750E-03  0.376664353400E+00  0.470830441757E-03
  0.226000000000E+00  0.124893919385E+00  0.470850800624E-03  0.376680640499E+00  0.470850800631E-03
  0.227000000000E+00  0.124893448524E+00  0.470871258737E-03  0.376697006989E+00  0.470871258744E-03
  0.228000000000E+00  0.124892977643E+00  0.470891816105E-03  0.376713452884E+00  0.470891816112E-03
  0.229000000000E+00  0.124892506741E+00  0.470912472745E-03  0.376729978196E+00  0.470912472752E-03
  0.230000000000E+00  0.124892035818E+00  0.470933228675E-03  0.376746582940E+00  0.470933228682E-03
  0.231000000000E+00  0.124891564874E+00  0.470954083911E-03  0.376763267128E+00  0.470954083917E-03
  0.232000000000E+00  0.124891093910E+00  0.470975038469E-03  0.376780030776E+00  0.470975038476E-03
  0.233000000000E+00  0.124890622924E+00  0.470996092369E-03  0.376796873895E+00  0.470996092376E-03
  0.234000000000E+00  0.124890151918E+00  0.471017245625E-03  0.376813796500E+00  0.471017245632E-03
  0.235000000000E+00  0.124889680890E+00  0.471038498257E-03  0.376830798606E+00  0.471038498264E-03
  0.236000000000E+00  0.124889209840E+00  0.471059850281E-03  0.376847880225E+00  0.471059850288E-03
  0.237000000000E+00  0.124888738770E+00  0.471081301714E-03  0.376865041372E+00  0.471081301721E-03
  0.238000000000E+00  0.124888267678E+00  0.471102852575E-03  0.376882282060E+00  0.471102852582E-03
  0.239000000000E+00  0.124887796564E+00  0.471124502881E-03  0.376899602305E+00  0.471124502888E-03
  0.240000000000E+00  0.124887325429E+00  0.471146252650E-03  0.376917002120E+00  0.471146252657E-03
  0.241000000000E+00  0.124886854272E+00  0.471168101899E-03  0.376934481519E+00  0.471168101906E-03
  0.242000000000E+00  0.124886383093E+00  0.471190050646E-03  0.376952040517E+00  0.471190050653E-03
  0.243000000000E+00  0.124885911891E+00  0.471212098910E-03  0.376969679128E+00  0.471212098917E-03
  0.244000000000E+00  0.124885440668E+00  0.471234246708E-03  0.376987397366E+00  0.471234246715E-03
  0.245000000000E+00  0.124884969423E+00  0.471256494058E-03  0.377005195247E+00  0.471256494066E-03
  0.246000000000E+00  0.124884498155E+00  0.471278840980E-03  0.377023072784E+00  0.471278840987E-03
  0.247000000000E+00  0.124884026865E+00  0.471301287490E-03  0.377041029992E+00  0.471301287498E-03
  0.248000000000E+00  0.124883555553E+00  0.471323833608E-03  0.377059066887E+00  0.471323833616E-03
  0.249000000000E+00  0.124883084218E+00  0.471346479352E-03  0.377077183482E+00  0.471346479360E-03
  0.250000000000E+00  0.124882612860E+00  0.471369224741E-03  0.377095379793E+00  0.471369224748E-03
  0.251000000000E+00  0.124882141479E+00  0.471392069792E-03  0.377113655834E+00  0.471392069800E-03
  0.252000000000E+00  0.124881670076E+00  0.471415014526E-03  0.377132011621E+00  0.471415014533E-03
  0.253000000000E+00  0.124881198649E+00  0.471438058960E-03  0.377150447168E+00  0.471438058968E-03
  0.254000000000E+00  0.124880727199E+00  0.471461203114E-03  0.377168962491E+00  0.471461203121E-03
  0.255000000000E+00  0.124880255727E+00  0.471484447006E-03  0.377187557605E+00  0.471484447014E-03
  0.256000000000E+00  0.124879784230E+00  0.471507790656E-03  0.377206232525E+00  0.471507790664E-03
  0.257000000000E+00  0.124879312711E+00  0.471531234083E-03  0.377224987266E+00  0.471531234090E-03
  0.258000000000E+00  0.124878841168E+00  0.471554777306E-03  0.377243821844E+00  0.471554777313E-03
  0.259000000000E+00  0.124878369601E+00  0.471578420343E-03  0.377262736275E+00  0.471578420351E-03
  0.260000000000E+00  0.124877898011E+00  0.471602163216E-03  0.377281730573E+00  0.471602163224E-03
  0.261000000000E+00  0.124877426397E+00  0.471626005943E-03  0.377300804754E+00  0.471626005950E-03
  0.262000000000E+00  0.124876954759E+00  0.471649948543E-03  0.377319958835E+00  0.471649948551E-03
  0.263000000000E+00  0.124876483097E+00  0.471673991037E-03  0.377339192830E+00  0.471673991045E-03
  0.264000000000E+00  0.124876011411E+00  0.471698133444E-03  0.377358506755E+00  0.471698133451E-03
  0.265000000000E+00  0.124875539701E+00  0.471722375783E-03  0.377377900627E+00  0.471722375791E-03
  0.266000000000E+00  0.124875067966E+00  0.471746718075E-03  0.377397374460E+00  0.471746718083E-03
  0.267000000000E+00  0.124874596207E+00  0.471771160340E-03  0.377416928272E+00  0.471771160348E-03
  0.268000000000E+00  0.124874124424E+00  0.471795702598E-03  0.377436562078E+00  0.471795702606E-03
  0.269000000000E+00  0.124873652616E+00  0.471820344869E-03  0.377456275895E+00  0.471820344877E-03
  0.270000000000E+00  0.124873180783E+00  0.471845087172E-03  0.377476069738E+00  0.471845087180E-03
  0.271000000000E+00  0.124872708926E+00  0.471869929529E-03  0.377495943623E+00  0.471869929537E-03
  0.272000000000E+00  0.124872237043E+00  0.471894871960E-03  0.377515897568E+00  0.471894871968E-03
  0.273000000000E+00  0.124871765136E+00  0.471919914485E-03  0.377535931588E+00  0.471919914493E-03
